Address,Plugs,latitude,longitude,powertype,power
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Paul-Clairmont-Strasse 16', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.36694423,8.49862657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Buckhauserstrasse 34', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.38370786,8.49246771,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Buckhauserstrasse 34', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.38370786,8.49246771,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Buckhauserstrasse 34', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.38370786,8.49246771,AC_3_PHASE,8.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Tiechestrasse 99', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.398963,8.5200163,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8038', 'Street': 'Mythenquai 320', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.348807,8.534005,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8038', 'Street': 'Mythenquai 320', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CHAdeMO'],47.348807,8.534005,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8038', 'Street': 'Mythenquai 320', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.348807,8.534005,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8038', 'Street': 'Mythenquai 320', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.348807,8.534005,DC,60.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8049', 'Street': 'Singlistrasse 2', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.403554,8.496149,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8051', 'Street': 'Bocklerstrasse 10', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.403573,8.57032,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8051', 'Street': 'Bocklerstrasse 10', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.403573,8.57032,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Tramstrasse 35', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.408934,8.549044,DC,40.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Tramstrasse 35', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.408934,8.549044,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8049', 'Street': 'Singlistrasse 2', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.403554,8.496149,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Freilagerstrasse 57', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.379339,8.48909,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Freilagerstrasse 57', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.379339,8.48909,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Freilagerstrasse 57', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.379339,8.48909,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Witikonerstrasse 390', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.359365,8.593211,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Witikonerstrasse 390', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.359365,8.593211,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Allmendstrasse 13', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.351804,8.5255744,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Allmendstrasse 13', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.351804,8.5255744,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Pfingstweidstrasse 102', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390903,8.508795,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Kalanderplatz 1', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.3569,8.5235,DC,24.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Kalanderplatz 1', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.3569,8.5235,DC,24.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Giessereistrasse', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CHAdeMO'],47.38976145,8.5181151,DC,60.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Giessereistrasse', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.38976145,8.5181151,DC,60.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Giessereistrasse', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.38976145,8.5181151,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Schulstrasse 44', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.41049,8.543701,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Schulstrasse 44', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.41049,8.543701,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Schulstrasse 44', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.41049,8.543701,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Schulstrasse 44', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.41049,8.543701,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Dolderstrasse 39', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.3707157,8.5585058,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Dolderstrasse 39', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.3707157,8.5585058,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Baslerstrasse 50', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386292,8.497598,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Baslerstrasse 50', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386292,8.497598,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Baslerstrasse 50', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386292,8.497598,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Baslerstrasse 50', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386292,8.497598,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Käferholzstrasse 40', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.402214,8.531979,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Käferholzstrasse 40', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.402214,8.531979,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Sophie-Taeuber-Strasse 4', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.413347,8.540855,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Klosterweg 34', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.38677963,8.57565844,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Limmatstrasse 310', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390026,8.5241657,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Klosterweg 34', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.38677963,8.57565844,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Fronwaldstrasse 15', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.415164,8.518156,DC,24.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8048', 'Street': 'Socar Tankstelle, Hohlstrasse 554', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390569,8.491455,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8048', 'Street': 'Socar Tankstelle, Hohlstrasse 554', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.390569,8.491455,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8048', 'Street': 'Socar Tankstelle, Hohlstrasse 554', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.390569,8.491455,DC,100.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8048', 'Street': 'Socar Tankstelle, Hohlstrasse 554', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CHAdeMO'],47.390569,8.491455,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8048', 'Street': 'Socar Tankstelle, Hohlstrasse 554', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.390569,8.491455,DC,100.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Kurhausstrasse 65', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.37321196,8.5741368,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Kurhausstrasse 65', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.37321196,8.5741368,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Winterthurerstrasse 147', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.394855,8.544949,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Winterthurerstrasse 147', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.394855,8.544949,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Ausstellungsstrasse 17', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.381394,8.537237,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Siewerdtstrasse 8', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.4121853,8.5483879,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Ausstellungsstrasse 17', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.381394,8.537237,AC_3_PHASE,43.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Siewerdtstrasse 8', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.4121853,8.5483879,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Ausstellungsstrasse 17', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.381394,8.537237,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Siewerdtstrasse 8', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.4121853,8.5483879,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Ausstellungsstrasse 17', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CCS Combo 2 Plug (Cable Attached)', 'CHAdeMO']",47.381394,8.537237,DC,50.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '0', 'Street': 'Hohlstrasse 100/104', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.379579,8.52306,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8008', 'Street': 'Zollikerstrasse 1', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.364207,8.554646,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8008', 'Street': 'Zollikerstrasse 1', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.364207,8.554646,AC_3_PHASE,22.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8008', 'Street': 'Lengghalde 2', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.351939,8.573595,AC_3_PHASE,11.0
"{'HouseNum': '0', 'TimeZone': 'UTC+01:00', 'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8008', 'Street': 'Lengghalde 2', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.351939,8.573595,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Westpark Pfingstweidstrasse', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.38993,8.51403,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Westpark Pfingstweidstrasse', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.38993,8.51403,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8001', 'Street': 'Gessnerallee 14', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.375245,8.535116,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8001', 'Street': 'Gessnerallee 14', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.375245,8.535116,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8001', 'Street': 'Gessnerallee 14', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.375245,8.535116,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8001', 'Street': 'Gessnerallee 14', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.375245,8.535116,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Turbinenstrasse 18', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.388382,8.514358,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8050', 'Street': 'Kurt-Hirschfeld-Weg', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CHAdeMO'],47.411556,8.541074,DC,50.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8050', 'Street': 'Kurt-Hirschfeld-Weg', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.411556,8.541074,DC,50.0
